Source,Target,Type,Id,Label,timeset,Weight
"中国证券金融股份有限公司",华能国际电力开发公司,Undirected,1491,,,2
"华能国际电力开发公司",香港中央结算有限公司,Undirected,1492,,,2
"中国证券金融股份有限公司",安邦资产-民生银行-安邦资产-盛世精选5号集合资产管理产品,Undirected,1493,,,2
"中央汇金资产管理有限责任公司",安邦资产-民生银行-安邦资产-盛世精选5号集合资产管理产品,Undirected,1494,,,2
"香港中央结算有限公司",平安资产-邮储银行-如意10号资产管理产品,Undirected,1495,,,2
"中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金",中国农业银行股份有限公司-交银施罗德精选混合型证券投资基金,Undirected,1496,,,2
"中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金",招商银行股份有限公司-交银施罗德新成长混合型证券投资基金,Undirected,1497,,,2
"高雅萍",季爱琴,Undirected,1498,,,2
"季爱琴",广发期货有限公司-广发期慧1期资产管理计划,Undirected,1499,,,2
"中央汇金资产管理有限责任公司",华鑫证券-浦发银行-华鑫证券志道1号集合资产管理计划,Undirected,1500,,,2
"云南国际信托有限公司-云南信托云霞7期集合资金信托计划",云南国际信托有限公司-云霞80期集合资金信托计划,Undirected,1502,,,2
"招商银行股份有限公司-光大保德信优势配置混合型证券投资基金",中国人寿保险股份有限公司-分红-个人分红-005L-FH002深,Undirected,1504,,,2
"北京国有资本经营管理中心",香港中央结算有限公司,Undirected,1505,,,2
"华润深国投信托有限公司-华润信托·恒盈3号集合资金信托计划",华润深国投信托有限公司-华润信托·恒盈5号集合资金信托计划,Undirected,1507,,,2
"华润深国投信托有限公司-华润信托·恒盈3号集合资金信托计划",李跃明,Undirected,1508,,,2
"中国航空工业集团有限公司",中航投资控股有限公司,Undirected,1509,,,2
"中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金",国华人寿保险股份有限公司-自有资金,Undirected,1511,,,2
"中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",国华人寿保险股份有限公司-自有资金,Undirected,1512,,,2
"新兴际华集团有限公司",香港中央结算有限公司,Undirected,1513,,,2
"新兴际华集团有限公司",北京诚通金控投资有限公司,Undirected,1514,,,2
"新兴际华集团有限公司",国新投资有限公司,Undirected,1515,,,2
"北京诚通金控投资有限公司",全国社保基金一零三组合,Undirected,1516,,,2
"国新投资有限公司",全国社保基金一零三组合,Undirected,1517,,,2
"中国建设银行股份有限公司-银华鑫锐定增灵活配置混合型证券投资基金",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,1518,,,2
"湖北能源集团股份有限公司",中国证券金融股份有限公司,Undirected,1519,,,2
"三峡资本控股有限责任公司",中国证券金融股份有限公司,Undirected,1520,,,2
"湖北省宏泰国有资本投资运营集团有限公司",中国证券金融股份有限公司,Undirected,1521,,,2
"蒋仕波",蒋水良,Undirected,1522,,,2
"季爱琴",蒋水良,Undirected,1523,,,2
"中国证券金融股份有限公司",泰康人寿保险有限责任公司-投连-行业配置,Undirected,1524,,,2
"万忠波",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,1526,,,2
"云南省工业投资控股集团有限责任公司",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,1527,,,2
"中兆投资管理有限公司",深圳茂业百货有限公司,Undirected,1529,,,2
"鞍山钢铁集团有限公司",中央汇金资产管理有限责任公司,Undirected,1530,,,2
"中国石油天然气集团有限公司",香港中央结算有限公司,Undirected,1531,,,2
"中国石油天然气集团有限公司",中央汇金资产管理有限责任公司,Undirected,1532,,,2
"中央汇金资产管理有限责任公司",重庆国际信托股份有限公司-兴国2号集合资金信托,Undirected,1534,,,2
"中国钢研科技集团有限公司",中央汇金资产管理有限责任公司,Undirected,1535,,,2
"全国社保基金四一三组合",中国工商银行股份有限公司-汇添富移动互联股票型证券投资基金,Undirected,1536,,,2
"全国社保基金四一三组合",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,1537,,,2
"中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金",中国银行股份有限公司-海富通股票混合型证券投资基金,Undirected,1538,,,2
"中国工商银行-汇添富均衡增长混合型证券投资基金",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,1539,,,2
"中国工商银行股份有限公司-汇添富移动互联股票型证券投资基金",中国银行股份有限公司-海富通股票混合型证券投资基金,Undirected,1540,,,2
"中国证券金融股份有限公司",上海宝钢国际经济贸易有限公司,Undirected,1541,,,2
"中央汇金资产管理有限责任公司",郑兆伟,Undirected,1543,,,2
"袁丰年",中央汇金资产管理有限责任公司,Undirected,1544,,,2
"全国社保基金一零三组合",安本亚洲资产管理有限公司-安本环球-中国A股基金,Undirected,1545,,,2
"中国证券金融股份有限公司",摩根士丹利投资管理公司-摩根士丹利中国A股基金,Undirected,1546,,,2
"安本亚洲资产管理有限公司-安本环球-中国A股基金",摩根士丹利投资管理公司-摩根士丹利中国A股基金,Undirected,1547,,,2
"中央汇金资产管理有限责任公司",陈树雄,Undirected,1550,,,2
"中央汇金资产管理有限责任公司",华润深国投信托有限公司-润之信23期集合资金信托计划,Undirected,1551,,,2
"中央汇金资产管理有限责任公司",陕西省国际信托股份有限公司-陕国投·[荣泰1号]证券投资集合资金信托计划,Undirected,1552,,,2
"华润深国投信托有限公司-润之信23期集合资金信托计划",陕西省国际信托股份有限公司-陕国投·[荣泰1号]证券投资集合资金信托计划,Undirected,1553,,,2
"中欧基金-招商银行-天津珑曜恒达资产管理有限公司",中国工商银行股份有限公司-中欧时代智慧混合型证券投资基金,Undirected,1554,,,2
"中国建设银行股份有限公司-中欧明睿新常态混合型证券投资基金",中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金,Undirected,1555,,,2
"中央汇金资产管理有限责任公司",金燕,Undirected,1556,,,2
"全国社保基金一零四组合",全国社保基金一一七组合,Undirected,1558,,,2
"全国社保基金一零四组合",全国社保基金一一八组合,Undirected,1559,,,4
"全国社保基金一零四组合",招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金,Undirected,1560,,,2
"中央汇金资产管理有限责任公司",招商银行股份有限公司-国泰聚优价值灵活配置混合型证券投资基金,Undirected,1561,,,2
"中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金",全国社保基金一零二组合,Undirected,1562,,,2
"博时价值增长证券投资基金",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,1563,,,2
"天津中环电子信息集团有限公司",中央汇金资产管理有限责任公司,Undirected,1564,,,2
"谢仁国",李梅兰,Undirected,1565,,,2
"雅戈尔集团股份有限公司",中央汇金资产管理有限责任公司,Undirected,1566,,,2
"中央汇金资产管理有限责任公司",王莲枝,Undirected,1567,,,2
"李霞",中央汇金资产管理有限责任公司,Undirected,1568,,,2
"中国贵州航空工业(集团)有限责任公司",中央汇金资产管理有限责任公司,Undirected,1569,,,2
"中央汇金资产管理有限责任公司",汤子花,Undirected,1570,,,2
"中央汇金资产管理有限责任公司",中航基金-浙商银行-中航基金同达1号资产管理计划,Undirected,1571,,,2
"全国社保基金一零二组合",中国人寿保险股份有限公司-万能-国寿瑞安,Undirected,1572,,,2
"中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金",中国人寿保险股份有限公司-万能-国寿瑞安,Undirected,1573,,,2
"中国工商银行股份有限公司-广发行业领先混合型证券投资基金",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,1574,,,2
"泰康人寿保险有限责任公司-传统-普通保险产品-019L-CT001深",泰康人寿保险有限责任公司-投连-优选成长,Undirected,1575,,,2
"泰康人寿保险有限责任公司-分红-个人分红-019L-FH002深",泰康人寿保险有限责任公司-投连-优选成长,Undirected,1576,,,2
"曾远彬",中央汇金资产管理有限责任公司,Undirected,1577,,,2
"曾远彬",张佳华,Undirected,1578,,,2
"中央汇金资产管理有限责任公司",张佳华,Undirected,1579,,,2
"西部信托有限公司-西部信托·君景6号证券投资事务管理类集合资金信托计划",中央汇金资产管理有限责任公司,Undirected,1582,,,2
"蓝歆旻",蒋丽娜,Undirected,1583,,,2
"全国社保基金一零四组合",全国社保基金五零四组合,Undirected,1584,,,2
"香港中央结算有限公司",全国社保基金五零四组合,Undirected,1585,,,2
"全国社保基金五零四组合",全国社保基金一零八组合,Undirected,1586,,,2
"中国工商银行-嘉实策略增长混合型证券投资基金",中国银行-嘉实成长收益型证券投资基金,Undirected,1587,,,2
"中国工商银行-嘉实策略增长混合型证券投资基金",中央汇金资产管理有限责任公司,Undirected,1588,,,2
"中国银行-嘉实成长收益型证券投资基金",中国银行股份有限公司-上投摩根核心成长股票型证券投资基金,Undirected,1589,,,2
"中国银行-嘉实成长收益型证券投资基金",中央汇金资产管理有限责任公司,Undirected,1590,,,2
"新疆汉森股权投资管理有限合伙企业",赵镜,Undirected,1592,,,2
"新疆汉森股权投资管理有限合伙企业",邓克建,Undirected,1593,,,2
"王永平",王远燕,Undirected,1594,,,2
"中国银行-嘉实成长收益型证券投资基金",香港中央结算有限公司,Undirected,1596,,,2
"香港中央结算有限公司",不列颠哥伦比亚省投资管理公司-自有资金,Undirected,1597,,,2
"香港中央结算有限公司",瑞典第二国家养老基金-自有资金,Undirected,1598,,,2
